STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;1979062908:29;    1;   -999;   89.0;  208.0;  60;    48.44;1979062909:00;eor
       5906;1979062909:29;    1;   -999;   78.0;  224.0;  48;    39.33;1979062910:00;eor
       5906;1979062910:29;    1;   -999;   91.0;  238.0;  54;    31.64;1979062911:00;eor
       5906;1979062911:29;    1;   -999;  104.0;  282.0;  54;    26.92;1979062912:00;eor
       5906;1979062912:29;    1;   -999;  109.0;  214.0;  36;    26.92;1979062913:00;eor
       5906;1979062913:29;    1;   -999;   76.0;   78.0;   6;    31.64;1979062914:00;eor
       5906;1979062914:29;    1;   -999;   83.0;   87.0;  12;    39.34;1979062915:00;eor
       5906;1979062915:29;    1;   -999;   97.0;  112.0;  30;    48.45;1979062916:00;eor
       5906;1979062916:29;    1;   -999;   80.0;  117.0;  48;    58.10;1979062917:00;eor
       5906;1979062917:29;    1;   -999;   45.0;   52.0;  30;    67.80;1979062918:00;eor
       5906;1979062918:29;    1;   -999;   26.0;   26.0;   0;    77.17;1979062919:00;eor
       5906;1979062919:29;    1;   -999;   14.0;   14.0;   0;    85.89;1979062920:00;eor
       5906;1979062920:29;    1;   -999;    0.0;    0.0;   0;    93.63;1979062921:00;eor
       5906;1979062921:29;    1;   -999;    0.0;    0.0;   0;    99.99;1979062922:00;eor
       5906;1979062922:29;    1;   -999;    0.0;    0.0;   0;   104.56;1979062923:00;eor
       5906;1979062923:29;    1;   -999;    0.0;    0.0;   0;   106.96;1979063000:00;eor
       5906;1979063000:29;    1;   -999;    0.0;    0.0;   0;   106.96;1979063001:00;eor
       5906;1979063001:29;    1;   -999;    0.0;    0.0;   0;   104.57;1979063002:00;eor
       5906;1979063002:29;    1;   -999;    0.0;    0.0;   0;   100.00;1979063003:00;eor
       5906;1979063003:29;    1;   -999;    0.0;    0.0;   0;    93.64;1979063004:00;eor
       5906;1979063004:29;    1;   -999;    4.0;    4.0;   0;    85.91;1979063005:00;eor
       5906;1979063005:29;    1;   -999;   25.0;   48.0;  42;    77.18;1979063006:00;eor
       5906;1979063006:29;    1;   -999;   53.0;  108.0;  48;    67.82;1979063007:00;eor
       5906;1979063007:29;    1;   -999;   79.0;   87.0;   6;    58.13;1979063008:00;eor
       5906;1979063008:29;    1;   -999;   84.0;  151.0;  24;    48.48;1979063009:00;eor
       5906;1979063009:29;    1;   -999;   84.0;  282.0;  60;    39.37;1979063010:00;eor
       5906;1979063010:29;    1;   -999;  127.0;  234.0;  48;    31.69;1979063011:00;eor
       5906;1979063011:29;    1;   -999;   82.0;   91.0;   6;    26.97;1979063012:00;eor
       5906;1979063012:29;    1;   -999;   65.0;   65.0;   0;    26.97;1979063013:00;eor
       5906;1979063013:29;    1;   -999;   41.0;   41.0;   0;    31.69;1979063014:00;eor
       5906;1979063014:29;    1;   -999;   56.0;   56.0;   0;    39.38;1979063015:00;eor
       5906;1979063015:29;    1;   -999;   74.0;   74.0;   0;    48.49;1979063016:00;eor
       5906;1979063016:29;    1;   -999;   54.0;   60.0;   6;    58.14;1979063017:00;eor
       5906;1979063017:29;    1;   -999;   26.0;   26.0;   0;    67.84;1979063018:00;eor
       5906;1979063018:29;    1;   -999;   18.0;   18.0;   0;    77.21;1979063019:00;eor
       5906;1979063019:29;    1;   -999;    3.0;    3.0;   0;    85.94;1979063020:00;eor
       5906;1979063020:29;    1;   -999;    0.0;    0.0;   0;    93.68;1979063021:00;eor
       5906;1979063021:29;    1;   -999;    0.0;    0.0;   0;   100.04;1979063022:00;eor
       5906;1979063022:29;    1;   -999;    0.0;    0.0;   0;   104.61;1979063023:00;eor
       5906;1979063023:29;    1;   -999;    0.0;    0.0;   0;   107.02;1979070100:00;eor
       5906;1979070100:29;    1;   -999;    0.0;    0.0;   0;   107.02;1979070101:00;eor
       5906;1979070101:29;    1;   -999;    0.0;    0.0;   0;   104.62;1979070102:00;eor
       5906;1979070102:29;    1;   -999;    0.0;    0.0;   0;   100.05;1979070103:00;eor
       5906;1979070103:29;    1;   -999;    0.0;    0.0;   0;    93.69;1979070104:00;eor
       5906;1979070104:29;    1;   -999;    4.0;    4.0;   0;    85.96;1979070105:00;eor
       5906;1979070105:29;    1;   -999;   22.0;   22.0;   0;    77.23;1979070106:00;eor
       5906;1979070106:29;    1;   -999;   34.0;   34.0;   0;    67.86;1979070107:00;eor
       5906;1979070107:29;    1;   -999;   43.0;   43.0;   0;    58.17;1979070108:00;eor
       5906;1979070108:29;    1;   -999;   53.0;   53.0;   0;    48.52;1979070109:00;eor
       5906;1979070109:29;    1;   -999;   85.0;   85.0;   0;    39.42;1979070110:00;eor
       5906;1979070110:29;    1;   -999;  145.0;  243.0;  48;    31.74;1979070111:00;eor
       5906;1979070111:29;    1;   -999;  140.0;  266.0;  54;    27.03;1979070112:00;eor
       5906;1979070112:29;    1;   -999;  121.0;  178.0;  18;    27.03;1979070113:00;eor
       5906;1979070113:29;    1;   -999;   78.0;   78.0;   0;    31.75;1979070114:00;eor
       5906;1979070114:29;    1;   -999;  115.0;  130.0;   6;    39.43;1979070115:00;eor
       5906;1979070115:29;    1;   -999;   64.0;   64.0;   0;    48.54;1979070116:00;eor
       5906;1979070116:29;    1;   -999;   62.0;   62.0;   0;    58.19;1979070117:00;eor
       5906;1979070117:29;    1;   -999;   29.0;   29.0;   0;    67.88;1979070118:00;eor
       5906;1979070118:29;    1;   -999;   12.0;   12.0;   0;    77.26;1979070119:00;eor
       5906;1979070119:29;    1;   -999;    4.0;    4.0;   0;    85.99;1979070120:00;eor
       5906;1979070120:29;    1;   -999;    0.0;    0.0;   0;    93.73;1979070121:00;eor
       5906;1979070121:29;    1;   -999;    0.0;    0.0;   0;   100.10;1979070122:00;eor
       5906;1979070122:29;    1;   -999;    0.0;    0.0;   0;   104.68;1979070123:00;eor
       5906;1979070123:29;    1;   -999;    0.0;    0.0;   0;   107.08;1979070200:00;eor
       5906;1979070200:29;    1;   -999;    0.0;    0.0;   0;   107.09;1979070201:00;eor
       5906;1979070201:29;    1;   -999;    0.0;    0.0;   0;   104.68;1979070202:00;eor
       5906;1979070202:29;    1;   -999;    0.0;    0.0;   0;   100.11;1979070203:00;eor
       5906;1979070203:29;    1;   -999;    0.0;    0.0;   0;    93.75;1979070204:00;eor
       5906;1979070204:29;    1;   -999;    2.0;    2.0;   0;    86.01;1979070205:00;eor
       5906;1979070205:29;    1;   -999;   21.0;   21.0;   0;    77.28;1979070206:00;eor
       5906;1979070206:29;    1;   -999;   53.0;   53.0;   0;    67.91;1979070207:00;eor
       5906;1979070207:29;    1;   -999;   87.0;   87.0;   0;    58.22;1979070208:00;eor
       5906;1979070208:29;    1;   -999;  121.0;  183.0;  36;    48.57;1979070209:00;eor
       5906;1979070209:29;    1;   -999;  108.0;  243.0;  54;    39.47;1979070210:00;eor
       5906;1979070210:29;    1;   -999;  127.0;  277.0;  54;    31.80;1979070211:00;eor
       5906;1979070211:29;    1;   -999;  121.0;  277.0;  54;    27.10;1979070212:00;eor
       5906;1979070212:29;    1;   -999;  111.0;  207.0;  24;    27.10;1979070213:00;eor
       5906;1979070213:29;    1;   -999;  160.0;  199.0;  30;    31.81;1979070214:00;eor
       5906;1979070214:29;    1;   -999;  139.0;  238.0;  48;    39.48;1979070215:00;eor
       5906;1979070215:29;    1;   -999;   91.0;  103.0;  18;    48.58;1979070216:00;eor
       5906;1979070216:29;    1;   -999;   87.0;  109.0;  24;    58.24;1979070217:00;eor
       5906;1979070217:29;    1;   -999;   42.0;   60.0;  24;    67.93;1979070218:00;eor
       5906;1979070218:29;    1;   -999;   39.0;   46.0;  18;    77.31;1979070219:00;eor
       5906;1979070219:29;    1;   -999;   17.0;   17.0;   0;    86.04;1979070220:00;eor
       5906;1979070220:29;    1;   -999;    0.0;    0.0;   0;    93.79;1979070221:00;eor
       5906;1979070221:29;    1;   -999;    0.0;    0.0;   0;   100.17;1979070222:00;eor
       5906;1979070222:29;    1;   -999;    0.0;    0.0;   0;   104.75;1979070223:00;eor
       5906;1979070223:29;    1;   -999;    0.0;    0.0;   0;   107.16;1979070300:00;eor
       5906;1979070300:29;    1;   -999;    0.0;    0.0;   0;   107.16;1979070301:00;eor
       5906;1979070301:29;    1;   -999;    0.0;    0.0;   0;   104.75;1979070302:00;eor
       5906;1979070302:29;    1;   -999;    0.0;    0.0;   0;   100.18;1979070303:00;eor
       5906;1979070303:29;    1;   -999;    0.0;    0.0;   0;    93.81;1979070304:00;eor
       5906;1979070304:29;    1;   -999;    9.0;   15.0;  30;    86.07;1979070305:00;eor
       5906;1979070305:29;    1;   -999;   25.0;   55.0;  60;    77.33;1979070306:00;eor
       5906;1979070306:29;    1;   -999;   38.0;  112.0;  60;    67.96;1979070307:00;eor
       5906;1979070307:29;    1;   -999;   39.0;  172.0;  60;    58.27;1979070308:00;eor
       5906;1979070308:29;    1;   -999;   39.0;  229.0;  60;    48.62;1979070309:00;eor
       5906;1979070309:29;    1;   -999;   41.0;  277.0;  60;    39.53;1979070310:00;eor
       5906;1979070310:29;    1;   -999;   86.0;  272.0;  60;    31.87;1979070311:00;eor
       5906;1979070311:29;    1;   -999;  104.0;  354.0;  60;    27.17;1979070312:00;eor
       5906;1979070312:29;    1;   -999;  124.0;  242.0;  60;    27.17;1979070313:00;eor
       5906;1979070313:29;    1;   -999;  138.0;  214.0;  54;    31.87;1979070314:00;eor
       5906;1979070314:29;    1;   -999;  128.0;  188.0;  30;    39.54;1979070315:00;eor
       5906;1979070315:29;    1;   -999;   95.0;  134.0;  36;    48.64;1979070316:00;eor
       5906;1979070316:29;    1;   -999;   67.0;   74.0;  18;    58.29;1979070317:00;eor
       5906;1979070317:29;    1;   -999;   62.0;   93.0;  36;    67.99;1979070318:00;eor
       5906;1979070318:29;    1;   -999;   47.0;   54.0;  24;    77.37;1979070319:00;eor
       5906;1979070319:29;    1;   -999;   14.0;   14.0;   0;    86.11;1979070320:00;eor
       5906;1979070320:29;    1;   -999;    0.0;    0.0;   0;    93.86;1979070321:00;eor
       5906;1979070321:29;    1;   -999;    0.0;    0.0;   0;   100.24;1979070322:00;eor
       5906;1979070322:29;    1;   -999;    0.0;    0.0;   0;   104.82;1979070323:00;eor
       5906;1979070323:29;    1;   -999;    0.0;    0.0;   0;   107.23;1979070400:00;eor
       5906;1979070400:29;    1;   -999;    0.0;    0.0;   0;   107.24;1979070401:00;eor
       5906;1979070401:29;    1;   -999;    0.0;    0.0;   0;   104.83;1979070402:00;eor
       5906;1979070402:29;    1;   -999;    0.0;    0.0;   0;   100.25;1979070403:00;eor
       5906;1979070403:29;    1;   -999;    0.0;    0.0;   0;    93.88;1979070404:00;eor
       5906;1979070404:29;    1;   -999;    3.0;    3.0;   0;    86.13;1979070405:00;eor
       5906;1979070405:29;    1;   -999;   28.0;   33.0;  12;    77.39;1979070406:00;eor
       5906;1979070406:29;    1;   -999;   63.0;   93.0;  42;    68.02;1979070407:00;eor
       5906;1979070407:29;    1;   -999;   92.0;  153.0;  48;    58.33;1979070408:00;eor
       5906;1979070408:30;    1;   -999;   53.0;   73.0;  18;    48.68;1979070409:00;eor
       5906;1979070409:30;    1;   -999;   89.0;  124.0;  18;    39.59;1979070410:00;eor
       5906;1979070410:30;    1;   -999;  136.0;  238.0;  48;    31.94;1979070411:00;eor
       5906;1979070411:30;    1;   -999;  124.0;  208.0;  48;    27.25;1979070412:00;eor
       5906;1979070412:30;    1;   -999;  120.0;  214.0;  42;    27.25;1979070413:00;eor
       5906;1979070413:30;    1;   -999;  105.0;  191.0;  36;    31.95;1979070414:00;eor
       5906;1979070414:30;    1;   -999;  103.0;  169.0;  36;    39.61;1979070415:00;eor
       5906;1979070415:30;    1;   -999;   97.0;  133.0;  30;    48.70;1979070416:00;eor
       5906;1979070416:30;    1;   -999;   66.0;   77.0;  12;    58.35;1979070417:00;eor
       5906;1979070417:30;    1;   -999;   41.0;   45.0;   6;    68.05;1979070418:00;eor
       5906;1979070418:30;    1;   -999;   28.0;   31.0;   6;    77.43;1979070419:00;eor
       5906;1979070419:30;    1;   -999;    8.0;    8.0;   0;    86.17;1979070420:00;eor
       5906;1979070420:30;    1;   -999;    0.0;    0.0;   0;    93.93;1979070421:00;eor
       5906;1979070421:30;    1;   -999;    0.0;    0.0;   0;   100.31;1979070422:00;eor
       5906;1979070422:30;    1;   -999;    0.0;    0.0;   0;   104.90;1979070423:00;eor
       5906;1979070423:30;    1;   -999;    0.0;    0.0;   0;   107.32;1979070500:00;eor
       5906;1979070500:30;    1;   -999;    0.0;    0.0;   0;   107.32;1979070501:00;eor
       5906;1979070501:30;    1;   -999;    0.0;    0.0;   0;   104.91;1979070502:00;eor
       5906;1979070502:30;    1;   -999;    0.0;    0.0;   0;   100.33;1979070503:00;eor
       5906;1979070503:30;    1;   -999;    0.0;    0.0;   0;    93.95;1979070504:00;eor
       5906;1979070504:30;    1;   -999;    8.0;    8.0;   0;    86.20;1979070505:00;eor
       5906;1979070505:30;    1;   -999;   19.0;   19.0;   0;    77.46;1979070506:00;eor
       5906;1979070506:30;    1;   -999;   37.0;   37.0;   0;    68.08;1979070507:00;eor
       5906;1979070507:30;    1;   -999;   78.0;   78.0;   0;    58.39;1979070508:00;eor
       5906;1979070508:30;    1;   -999;  134.0;  134.0;   0;    48.75;1979070509:00;eor
       5906;1979070509:30;    1;   -999;  122.0;  199.0;  42;    39.66;1979070510:00;eor
       5906;1979070510:30;    1;   -999;   92.0;  306.0;  54;    32.01;1979070511:00;eor
       5906;1979070511:30;    1;   -999;   83.0;  298.0;  60;    27.34;1979070512:00;eor
       5906;1979070512:30;    1;   -999;   69.0;  318.0;  60;    27.34;1979070513:00;eor
       5906;1979070513:30;    1;   -999;   67.0;  291.0;  60;    32.02;1979070514:00;eor
       5906;1979070514:30;    1;   -999;   55.0;  258.0;  60;    39.68;1979070515:00;eor
       5906;1979070515:30;    1;   -999;   53.0;  211.0;  60;    48.77;1979070516:00;eor
       5906;1979070516:30;    1;   -999;   55.0;  158.0;  60;    58.42;1979070517:00;eor
       5906;1979070517:30;    1;   -999;   48.0;  109.0;  60;    68.11;1979070518:00;eor
       5906;1979070518:30;    1;   -999;   30.0;   55.0;  60;    77.50;1979070519:00;eor
       5906;1979070519:30;    1;   -999;    8.0;   13.0;  24;    86.25;1979070520:00;eor
       5906;1979070520:30;    1;   -999;    0.0;    0.0;   0;    94.01;1979070521:00;eor
       5906;1979070521:30;    1;   -999;    0.0;    0.0;   0;   100.40;1979070522:00;eor
       5906;1979070522:30;    1;   -999;    0.0;    0.0;   0;   104.99;1979070523:00;eor
       5906;1979070523:30;    1;   -999;    0.0;    0.0;   0;   107.41;1979070600:00;eor
       5906;1979070600:30;    1;   -999;    0.0;    0.0;   0;   107.41;1979070601:00;eor
       5906;1979070601:30;    1;   -999;    0.0;    0.0;   0;   105.00;1979070602:00;eor
       5906;1979070602:30;    1;   -999;    0.0;    0.0;   0;   100.41;1979070603:00;eor
       5906;1979070603:30;    1;   -999;    0.0;    0.0;   0;    94.03;1979070604:00;eor
       5906;1979070604:30;    1;   -999;    9.0;   13.0;  12;    86.27;1979070605:00;eor
       5906;1979070605:30;    1;   -999;   30.0;   53.0;  60;    77.53;1979070606:00;eor
       5906;1979070606:30;    1;   -999;   50.0;  103.0;  60;    68.15;1979070607:00;eor
       5906;1979070607:30;    1;   -999;   62.0;  158.0;  60;    58.46;1979070608:00;eor
       5906;1979070608:30;    1;   -999;   67.0;  218.0;  60;    48.82;1979070609:00;eor
       5906;1979070609:30;    1;   -999;   83.0;  253.0;  60;    39.73;1979070610:00;eor
       5906;1979070610:30;    1;   -999;   99.0;  286.0;  60;    32.10;1979070611:00;eor
       5906;1979070611:30;    1;   -999;  120.0;  296.0;  60;    27.43;1979070612:00;eor
       5906;1979070612:30;    1;   -999;  119.0;  292.0;  60;    27.43;1979070613:00;eor
       5906;1979070613:30;    1;   -999;  114.0;  291.0;  60;    32.11;1979070614:00;eor
       5906;1979070614:30;    1;   -999;  127.0;  226.0;  60;    39.75;1979070615:00;eor
       5906;1979070615:30;    1;   -999;  111.0;  186.0;  54;    48.83;1979070616:00;eor
       5906;1979070616:30;    1;   -999;   98.0;  131.0;  48;    58.48;1979070617:00;eor
       5906;1979070617:30;    1;   -999;   57.0;   77.0;  30;    68.18;1979070618:00;eor
       5906;1979070618:30;    1;   -999;   35.0;   35.0;   0;    77.57;1979070619:00;eor
       5906;1979070619:30;    1;   -999;    9.0;    9.0;   0;    86.32;1979070620:00;eor
       5906;1979070620:30;    1;   -999;    0.0;    0.0;   0;    94.09;1979070621:00;eor
       5906;1979070621:30;    1;   -999;    0.0;    0.0;   0;   100.49;1979070622:00;eor
       5906;1979070622:30;    1;   -999;    0.0;    0.0;   0;   105.09;1979070623:00;eor
       5906;1979070623:30;    1;   -999;    0.0;    0.0;   0;   107.51;1979070700:00;eor
       5906;1979070700:30;    1;   -999;    0.0;    0.0;   0;   107.51;1979070701:00;eor
       5906;1979070701:30;    1;   -999;    0.0;    0.0;   0;   105.10;1979070702:00;eor
       5906;1979070702:30;    1;   -999;    0.0;    0.0;   0;   100.51;1979070703:00;eor
       5906;1979070703:30;    1;   -999;    0.0;    0.0;   0;    94.12;1979070704:00;eor
       5906;1979070704:30;    1;   -999;    8.0;    8.0;   0;    86.35;1979070705:00;eor
       5906;1979070705:30;    1;   -999;   42.0;   42.0;   0;    77.61;1979070706:00;eor
       5906;1979070706:30;    1;   -999;   55.0;   55.0;   0;    68.22;1979070707:00;eor
       5906;1979070707:30;    1;   -999;   85.0;   93.0;  18;    58.53;1979070708:00;eor
       5906;1979070708:30;    1;   -999;  134.0;  157.0;  24;    48.89;1979070709:00;eor
       5906;1979070709:30;    1;   -999;  117.0;  206.0;  42;    39.81;1979070710:00;eor
       5906;1979070710:30;    1;   -999;  119.0;  269.0;  48;    32.19;1979070711:00;eor
       5906;1979070711:30;    1;   -999;   95.0;  251.0;  42;    27.53;1979070712:00;eor
       5906;1979070712:30;    1;   -999;  117.0;  252.0;  48;    27.53;1979070713:00;eor
       5906;1979070713:30;    1;   -999;  111.0;  194.0;  42;    32.20;1979070714:00;eor
       5906;1979070714:30;    1;   -999;  103.0;  269.0;  60;    39.83;1979070715:00;eor
       5906;1979070715:30;    1;   -999;   90.0;  158.0;  42;    48.91;1979070716:00;eor
       5906;1979070716:30;    1;   -999;   85.0;  105.0;  18;    58.56;1979070717:00;eor
       5906;1979070717:30;    1;   -999;   63.0;   63.0;   0;    68.25;1979070718:00;eor
       5906;1979070718:30;    1;   -999;   29.0;   34.0;  12;    77.65;1979070719:00;eor
       5906;1979070719:30;    1;   -999;    7.0;    7.0;   0;    86.41;1979070720:00;eor
       5906;1979070720:30;    1;   -999;    0.0;    0.0;   0;    94.18;1979070721:00;eor
       5906;1979070721:30;    1;   -999;    0.0;    0.0;   0;   100.58;1979070722:00;eor
       5906;1979070722:30;    1;   -999;    0.0;    0.0;   0;   105.19;1979070723:00;eor
       5906;1979070723:30;    1;   -999;    0.0;    0.0;   0;   107.61;1979070800:00;eor
       5906;1979070800:30;    1;   -999;    0.0;    0.0;   0;   107.61;1979070801:00;eor
       5906;1979070801:30;    1;   -999;    0.0;    0.0;   0;   105.20;1979070802:00;eor
       5906;1979070802:30;    1;   -999;    0.0;    0.0;   0;   100.60;1979070803:00;eor
       5906;1979070803:30;    1;   -999;    0.0;    0.0;   0;    94.21;1979070804:00;eor
       5906;1979070804:30;    1;   -999;    7.0;    7.0;   0;    86.44;1979070805:00;eor
       5906;1979070805:30;    1;   -999;   19.0;   19.0;   0;    77.68;1979070806:00;eor
       5906;1979070806:30;    1;   -999;   41.0;   41.0;   0;    68.30;1979070807:00;eor
       5906;1979070807:30;    1;   -999;   26.0;   26.0;   0;    58.60;1979070808:00;eor
       5906;1979070808:30;    1;   -999;   71.0;   86.0;   6;    48.97;1979070809:00;eor
       5906;1979070809:30;    1;   -999;  105.0;  174.0;  36;    39.90;1979070810:00;eor
       5906;1979070810:30;    1;   -999;  102.0;  205.0;  42;    32.28;1979070811:00;eor
       5906;1979070811:30;    1;   -999;  121.0;  248.0;  42;    27.64;1979070812:00;eor
       5906;1979070812:30;    1;   -999;  114.0;  316.0;  60;    27.64;1979070813:00;eor
       5906;1979070813:30;    1;   -999;  109.0;  305.0;  60;    32.29;1979070814:00;eor
       5906;1979070814:30;    1;   -999;  114.0;  261.0;  60;    39.92;1979070815:00;eor
       5906;1979070815:30;    1;   -999;   80.0;  110.0;  30;    48.99;1979070816:00;eor
       5906;1979070816:30;    1;   -999;   71.0;  122.0;  36;    58.63;1979070817:00;eor
       5906;1979070817:30;    1;   -999;   59.0;   90.0;  36;    68.33;1979070818:00;eor
       5906;1979070818:30;    1;   -999;   28.0;   47.0;  54;    77.73;1979070819:00;eor
       5906;1979070819:30;    1;   -999;    8.0;    8.0;   0;    86.49;1979070820:00;eor
       5906;1979070820:30;    1;   -999;    0.0;    0.0;   0;    94.28;1979070821:00;eor
       5906;1979070821:30;    1;   -999;    0.0;    0.0;   0;   100.68;1979070822:00;eor
       5906;1979070822:30;    1;   -999;    0.0;    0.0;   0;   105.29;1979070823:00;eor
       5906;1979070823:30;    1;   -999;    0.0;    0.0;   0;   107.72;1979070900:00;eor
       5906;1979070900:30;    1;   -999;    0.0;    0.0;   0;   107.73;1979070901:00;eor
       5906;1979070901:30;    1;   -999;    0.0;    0.0;   0;   105.31;1979070902:00;eor
       5906;1979070902:30;    1;   -999;    0.0;    0.0;   0;   100.70;1979070903:00;eor
       5906;1979070903:30;    1;   -999;    0.0;    0.0;   0;    94.30;1979070904:00;eor
       5906;1979070904:30;    1;   -999;    0.0;    0.0;   0;    86.53;1979070905:00;eor
       5906;1979070905:30;    1;   -999;    3.0;    3.0;   0;    77.77;1979070906:00;eor
       5906;1979070906:30;    1;   -999;    8.0;    8.0;   0;    68.38;1979070907:00;eor
       5906;1979070907:30;    1;   -999;   14.0;   14.0;   0;    58.68;1979070908:00;eor
       5906;1979070908:30;    1;   -999;   37.0;   37.0;   0;    49.05;1979070909:00;eor
       5906;1979070909:30;    1;   -999;   54.0;   54.0;   0;    39.99;1979070910:00;eor
       5906;1979070910:30;    1;   -999;   82.0;   82.0;   0;    32.38;1979070911:00;eor
       5906;1979070911:30;    1;   -999;   96.0;   96.0;   0;    27.75;1979070912:00;eor
       5906;1979070912:30;    1;   -999;  141.0;  141.0;   0;    27.75;1979070913:00;eor
       5906;1979070913:30;    1;   -999;  138.0;  197.0;  24;    32.40;1979070914:00;eor
       5906;1979070914:30;    1;   -999;   45.0;   45.0;   0;    40.01;1979070915:00;eor
       5906;1979070915:30;    1;   -999;   30.0;   30.0;   0;    49.07;1979070916:00;eor
       5906;1979070916:30;    1;   -999;   61.0;   72.0;   6;    58.72;1979070917:00;eor
       5906;1979070917:30;    1;   -999;   37.0;   43.0;   6;    68.42;1979070918:00;eor
       5906;1979070918:30;    1;   -999;   13.0;   13.0;   0;    77.82;1979070919:00;eor
       5906;1979070919:30;    1;   -999;    6.0;    6.0;   0;    86.59;1979070920:00;eor
       5906;1979070920:30;    1;   -999;    0.0;    0.0;   0;    94.37;1979070921:00;eor
       5906;1979070921:30;    1;   -999;    0.0;    0.0;   0;   100.79;1979070922:00;eor
       5906;1979070922:30;    1;   -999;    0.0;    0.0;   0;   105.41;1979070923:00;eor
       5906;1979070923:30;    1;   -999;    0.0;    0.0;   0;   107.84;1979071000:00;eor
       5906;1979071000:30;    1;   -999;    0.0;    0.0;   0;   107.84;1979071001:00;eor
       5906;1979071001:30;    1;   -999;    0.0;    0.0;   0;   105.42;1979071002:00;eor
       5906;1979071002:30;    1;   -999;    0.0;    0.0;   0;   100.81;1979071003:00;eor
       5906;1979071003:30;    1;   -999;    0.0;    0.0;   0;    94.40;1979071004:00;eor
       5906;1979071004:30;    1;   -999;    8.0;    8.0;   0;    86.62;1979071005:00;eor
       5906;1979071005:30;    1;   -999;   36.0;   36.0;   0;    77.86;1979071006:00;eor
       5906;1979071006:30;    1;   -999;   76.0;  120.0;  48;    68.46;1979071007:00;eor
       5906;1979071007:30;    1;   -999;  114.0;  162.0;  60;    58.77;1979071008:00;eor
       5906;1979071008:30;    1;   -999;   98.0;  170.0;  36;    49.14;1979071009:00;eor
       5906;1979071009:30;    1;   -999;   97.0;  120.0;  12;    40.08;1979071010:00;eor
       5906;1979071010:30;    1;   -999;   96.0;  114.0;  12;    32.49;1979071011:00;eor
       5906;1979071011:31;    1;   -999;  141.0;  190.0;  18;    27.87;1979071012:00;eor
       5906;1979071012:31;    1;   -999;  142.0;  210.0;  30;    27.87;1979071013:00;eor
       5906;1979071013:31;    1;   -999;  109.0;  142.0;  12;    32.50;1979071014:00;eor
       5906;1979071014:31;    1;   -999;   98.0;  120.0;  18;    40.10;1979071015:00;eor
       5906;1979071015:31;    1;   -999;  100.0;  159.0;  36;    49.16;1979071016:00;eor
       5906;1979071016:31;    1;   -999;   71.0;  121.0;  30;    58.80;1979071017:00;eor
       5906;1979071017:31;    1;   -999;   60.0;  113.0;  60;    68.51;1979071018:00;eor
       5906;1979071018:31;    1;   -999;   25.0;   43.0;  60;    77.91;1979071019:00;eor
       5906;1979071019:31;    1;   -999;    6.0;   11.0;   6;    86.68;1979071020:00;eor
       5906;1979071020:31;    1;   -999;    0.0;    0.0;   0;    94.48;1979071021:00;eor
       5906;1979071021:31;    1;   -999;    0.0;    0.0;   0;   100.90;1979071022:00;eor
       5906;1979071022:31;    1;   -999;    0.0;    0.0;   0;   105.53;1979071023:00;eor
       5906;1979071023:31;    1;   -999;    0.0;    0.0;   0;   107.96;1979071100:00;eor
       5906;1979071100:31;    1;   -999;    0.0;    0.0;   0;   107.97;1979071101:00;eor
       5906;1979071101:31;    1;   -999;    0.0;    0.0;   0;   105.54;1979071102:00;eor
       5906;1979071102:31;    1;   -999;    0.0;    0.0;   0;   100.93;1979071103:00;eor
       5906;1979071103:31;    1;   -999;    0.0;    0.0;   0;    94.51;1979071104:00;eor
       5906;1979071104:31;    1;   -999;    7.0;   10.0;  12;    86.72;1979071105:00;eor
       5906;1979071105:31;    1;   -999;   29.0;   34.0;  12;    77.95;1979071106:00;eor
       5906;1979071106:31;    1;   -999;   67.0;   85.0;  24;    68.56;1979071107:00;eor
       5906;1979071107:31;    1;   -999;   95.0;  122.0;  24;    58.86;1979071108:00;eor
       5906;1979071108:31;    1;   -999;   64.0;  227.0;  60;    49.23;1979071109:00;eor
       5906;1979071109:31;    1;   -999;  103.0;  240.0;  48;    40.18;1979071110:00;eor
       5906;1979071110:31;    1;   -999;  140.0;  213.0;  30;    32.60;1979071111:00;eor
       5906;1979071111:31;    1;   -999;  108.0;  309.0;  60;    27.99;1979071112:00;eor
       5906;1979071112:31;    1;   -999;   80.0;  304.0;  60;    28.00;1979071113:00;eor
       5906;1979071113:31;    1;   -999;   80.0;  296.0;  60;    32.62;1979071114:00;eor
       5906;1979071114:31;    1;   -999;   77.0;  249.0;  60;    40.21;1979071115:00;eor
       5906;1979071115:31;    1;   -999;   59.0;  210.0;  60;    49.26;1979071116:00;eor
       5906;1979071116:31;    1;   -999;   42.0;  158.0;  60;    58.89;1979071117:00;eor
       5906;1979071117:31;    1;   -999;   34.0;  101.0;  60;    68.60;1979071118:00;eor
       5906;1979071118:31;    1;   -999;   26.0;   46.0;  60;    78.01;1979071119:00;eor
       5906;1979071119:31;    1;   -999;    7.0;   12.0;  12;    86.79;1979071120:00;eor
       5906;1979071120:31;    1;   -999;    0.0;    0.0;   0;    94.59;1979071121:00;eor
       5906;1979071121:31;    1;   -999;    0.0;    0.0;   0;   101.02;1979071122:00;eor
